#  dt dtz fluor_diode izero_diode refl scanNr sry sty
1.000000014901161194e-01 2.142379951477050781e+01 1.839360000000000000e+05 6.852200000000000000e+04 3.181210000000000000e+05 4.860000000000000000e+02 8.699600100517272949e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.148539924621582031e+01 1.732180000000000000e+05 6.863500000000000000e+04 3.380540000000000000e+05 4.860000000000000000e+02 8.724600076675415039e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.154680061340332031e+01 1.740430000000000000e+05 6.851100000000000000e+04 3.429720000000000000e+05 4.860000000000000000e+02 8.749600052833557129e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.160840034484863281e+01 1.798120000000000000e+05 6.857600000000000000e+04 3.652250000000000000e+05 4.860000000000000000e+02 8.774600028991699219e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.167000007629394531e+01 1.701420000000000000e+05 6.853400000000000000e+04 3.772920000000000000e+05 4.860000000000000000e+02 8.799600005149841309e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.173159980773925781e+01 1.866380000000000000e+05 6.854500000000000000e+04 3.996700000000000000e+05 4.860000000000000000e+02 8.824599981307983398e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.179319953918457031e+01 1.716870000000000000e+05 6.850000000000000000e+04 4.031340000000000000e+05 4.860000000000000000e+02 8.849599957466125488e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.185460090637207031e+01 1.758300000000000000e+05 6.853500000000000000e+04 4.213540000000000000e+05 4.860000000000000000e+02 8.874599933624267578e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.191620063781738281e+01 1.722270000000000000e+05 6.854000000000000000e+04 4.260230000000000000e+05 4.860000000000000000e+02 8.899599909782409668e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.197780036926269531e+01 1.705400000000000000e+05 6.852800000000000000e+04 4.248380000000000000e+05 4.860000000000000000e+02 8.924599885940551758e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.203940010070800781e+01 1.664390000000000000e+05 6.854000000000000000e+04 4.289700000000000000e+05 4.860000000000000000e+02 8.949599862098693848e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.210099983215332031e+01 1.752770000000000000e+05 6.854700000000000000e+04 4.283320000000000000e+05 4.860000000000000000e+02 8.974599838256835938e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.216259956359863281e+01 1.792810000000000000e+05 6.857200000000000000e+04 4.292010000000000000e+05 4.860000000000000000e+02 8.999599814414978027e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.222400093078613281e+01 1.738690000000000000e+05 6.852500000000000000e+04 4.245530000000000000e+05 4.860000000000000000e+02 9.024599790573120117e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.228560066223144531e+01 1.725160000000000000e+05 6.859800000000000000e+04 4.146820000000000000e+05 4.860000000000000000e+02 9.049599766731262207e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.234720039367675781e+01 1.763690000000000000e+05 6.854000000000000000e+04 4.070200000000000000e+05 4.860000000000000000e+02 9.074599742889404297e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.240880012512207031e+01 1.677790000000000000e+05 6.859600000000000000e+04 3.983640000000000000e+05 4.860000000000000000e+02 9.099599719047546387e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.247039985656738281e+01 1.707400000000000000e+05 6.856700000000000000e+04 3.827040000000000000e+05 4.860000000000000000e+02 9.124600291252136230e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.253179931640625000e+01 1.731060000000000000e+05 6.855000000000000000e+04 3.666340000000000000e+05 4.860000000000000000e+02 9.149600267410278320e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.259339904785156250e+01 1.779830000000000000e+05 6.850300000000000000e+04 3.474990000000000000e+05 4.860000000000000000e+02 9.174600243568420410e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.265500068664550781e+01 1.644900000000000000e+05 6.851200000000000000e+04 3.356680000000000000e+05 4.860000000000000000e+02 9.199600219726562500e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.271660041809082031e+01 1.771600000000000000e+05 6.847800000000000000e+04 3.256640000000000000e+05 4.860000000000000000e+02 9.224600195884704590e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.277820014953613281e+01 1.738060000000000000e+05 6.850500000000000000e+04 3.056610000000000000e+05 4.860000000000000000e+02 9.249600172042846680e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.283959960937500000e+01 1.698370000000000000e+05 6.847600000000000000e+04 2.982050000000000000e+05 4.860000000000000000e+02 9.274600148200988770e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.290119934082031250e+01 1.691210000000000000e+05 6.851400000000000000e+04 3.014170000000000000e+05 4.860000000000000000e+02 9.299600124359130859e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.296279907226562500e+01 1.727640000000000000e+05 6.847300000000000000e+04 3.157280000000000000e+05 4.860000000000000000e+02 9.324600100517272949e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.302440071105957031e+01 1.757590000000000000e+05 6.860500000000000000e+04 3.177210000000000000e+05 4.860000000000000000e+02 9.349600076675415039e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.308600044250488281e+01 1.619730000000000000e+05 6.855800000000000000e+04 3.234270000000000000e+05 4.860000000000000000e+02 9.374600052833557129e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.314760017395019531e+01 1.715670000000000000e+05 6.853800000000000000e+04 3.079840000000000000e+05 4.860000000000000000e+02 9.399600028991699219e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.320899963378906250e+01 1.654540000000000000e+05 6.850400000000000000e+04 3.419580000000000000e+05 4.860000000000000000e+02 9.424600005149841309e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.327059936523437500e+01 1.634480000000000000e+05 6.849400000000000000e+04 3.465460000000000000e+05 4.860000000000000000e+02 9.449599981307983398e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.333219909667968750e+01 1.640200000000000000e+05 6.855200000000000000e+04 3.533930000000000000e+05 4.860000000000000000e+02 9.474599957466125488e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.339380073547363281e+01 1.610760000000000000e+05 6.842200000000000000e+04 3.609660000000000000e+05 4.860000000000000000e+02 9.499599933624267578e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.345540046691894531e+01 1.636120000000000000e+05 6.854200000000000000e+04 3.712930000000000000e+05 4.860000000000000000e+02 9.524599909782409668e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.351679992675781250e+01 1.644280000000000000e+05 6.856400000000000000e+04 3.701320000000000000e+05 4.860000000000000000e+02 9.549599885940551758e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.357839965820312500e+01 1.580070000000000000e+05 6.856200000000000000e+04 3.742380000000000000e+05 4.860000000000000000e+02 9.574599862098693848e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.363999938964843750e+01 1.604850000000000000e+05 6.848400000000000000e+04 3.576380000000000000e+05 4.860000000000000000e+02 9.599599838256835938e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.370159912109375000e+01 1.696670000000000000e+05 6.853600000000000000e+04 3.627680000000000000e+05 4.860000000000000000e+02 9.624599814414978027e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.376320075988769531e+01 1.663430000000000000e+05 6.851000000000000000e+04 3.464220000000000000e+05 4.860000000000000000e+02 9.649599790573120117e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.382460021972656250e+01 1.705760000000000000e+05 6.857500000000000000e+04 3.381710000000000000e+05 4.860000000000000000e+02 9.674599766731262207e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.388619995117187500e+01 1.684350000000000000e+05 6.847300000000000000e+04 3.244860000000000000e+05 4.860000000000000000e+02 9.699599742889404297e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.394779968261718750e+01 1.682360000000000000e+05 6.854000000000000000e+04 3.103050000000000000e+05 4.860000000000000000e+02 9.724599719047546387e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.400939941406250000e+01 1.664710000000000000e+05 6.855900000000000000e+04 2.954290000000000000e+05 4.860000000000000000e+02 9.749600291252136230e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.407099914550781250e+01 1.680530000000000000e+05 6.848200000000000000e+04 2.771240000000000000e+05 4.860000000000000000e+02 9.774600267410278320e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.413260078430175781e+01 1.696020000000000000e+05 6.855500000000000000e+04 2.615560000000000000e+05 4.860000000000000000e+02 9.799600243568420410e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.419400024414062500e+01 1.769110000000000000e+05 6.849600000000000000e+04 2.373840000000000000e+05 4.860000000000000000e+02 9.824600219726562500e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.425559997558593750e+01 1.742990000000000000e+05 6.850900000000000000e+04 2.111810000000000000e+05 4.860000000000000000e+02 9.849600195884704590e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.431719970703125000e+01 1.784910000000000000e+05 6.854100000000000000e+04 1.801190000000000000e+05 4.860000000000000000e+02 9.874600172042846680e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.437879943847656250e+01 1.645700000000000000e+05 6.859700000000000000e+04 1.546510000000000000e+05 4.860000000000000000e+02 9.899600148200988770e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.444039916992187500e+01 1.781700000000000000e+05 6.854300000000000000e+04 1.340240000000000000e+05 4.860000000000000000e+02 9.924600124359130859e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.450180053710937500e+01 1.677240000000000000e+05 6.857800000000000000e+04 1.139310000000000000e+05 4.860000000000000000e+02 9.949600100517272949e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.456340026855468750e+01 1.721500000000000000e+05 6.852200000000000000e+04 1.062990000000000000e+05 4.860000000000000000e+02 9.974600076675415039e-01 0.000000000000000000e+00
1.000000014901161194e-01 2.462500000000000000e+01 1.756260000000000000e+05 6.855500000000000000e+04 1.010770000000000000e+05 4.860000000000000000e+02 9.999600052833557129e-01 0.000000000000000000e+00
